date,region,fuel_type,cnt
201807,전라,디젤,489393.0
201807,전라,전기,0.0
201807,제주,LPG,3602.0
201807,제주,기타,731.0
201807,제주,디젤,75403.0
201807,제주,전기,19.0
201807,충청,LPG,10178.0
201807,충청,기타,13305.0
201807,충청,디젤,453924.0
201807,충청,전기,2.0
201808,강원,LPG,3917.0
201808,강원,기타,2592.0
201808,강원,디젤,147666.0
201808,강원,전기,1.0
201808,경기,LPG,36681.0
201808,경기,기타,18127.0
201808,경기,디젤,733364.0
201808,경기,전기,3.0
201808,경상,LPG,27137.0
201808,경상,기타,37428.0
201808,경상,디젤,965381.0
201808,경상,전기,5.0
201808,서울,LPG,29435.0
201808,서울,기타,6213.0
201808,서울,디젤,302507.0
201808,서울,전기,23.0
201808,인천,LPG,9930.0
201808,인천,기타,10884.0
201808,인천,디젤,169058.0
201808,인천,전기,0.0
201808,전라,LPG,10932.0
201808,전라,기타,14573.0
201808,전라,디젤,489993.0
201808,전라,전기,0.0
201808,제주,LPG,3556.0
201808,제주,기타,729.0
201808,제주,디젤,75501.0
201808,제주,전기,19.0
201808,충청,LPG,10079.0
201808,충청,기타,13445.0
201808,충청,디젤,454416.0
201808,충청,전기,2.0
201809,강원,LPG,3914.0
201809,강원,기타,2608.0
201809,강원,디젤,148003.0
201809,강원,전기,1.0
201809,경기,LPG,36414.0
201809,경기,기타,18275.0
201809,경기,디젤,734969.0
201809,경기,전기,3.0
201809,경상,LPG,27057.0
201809,경상,기타,37507.0
201809,경상,디젤,966007.0
201809,경상,전기,6.0
201809,서울,LPG,29191.0
201809,서울,기타,6249.0
201809,서울,디젤,303032.0
201809,서울,전기,23.0
201809,인천,LPG,9848.0
201809,인천,기타,10930.0
201809,인천,디젤,169460.0
201809,인천,전기,0.0
201809,전라,LPG,10885.0
201809,전라,기타,14697.0
201809,전라,디젤,490673.0
201809,전라,전기,0.0
201809,제주,LPG,3534.0
201809,제주,기타,730.0
201809,제주,디젤,75500.0
201809,제주,전기,19.0
201809,충청,LPG,10051.0
201809,충청,기타,13515.0
201809,충청,디젤,455364.0
201809,충청,전기,2.0
201810,강원,LPG,3887.0
201810,강원,기타,2645.0
201810,강원,디젤,148134.0
201810,강원,전기,1.0
201810,경기,LPG,36090.0
201810,경기,기타,18396.0
201810,경기,디젤,736952.0
201810,경기,전기,3.0
201810,경상,LPG,26900.0
201810,경상,기타,37624.0
201810,경상,디젤,965961.0
201810,경상,전기,6.0
201810,서울,LPG,28885.0
201810,서울,기타,6271.0
201810,서울,디젤,302783.0
201810,서울,전기,23.0
201810,인천,LPG,9767.0
201810,인천,기타,11001.0
201810,인천,디젤,169928.0
201810,인천,전기,0.0
201810,전라,LPG,10838.0
201810,전라,기타,14749.0
201810,전라,디젤,491418.0
201810,전라,전기,0.0
201810,제주,LPG,3523.0
201810,제주,기타,734.0
201810,제주,디젤,75624.0
201810,제주,전기,19.0
201810,충청,LPG,9992.0
201810,충청,기타,13602.0
201810,충청,디젤,455470.0
201810,충청,전기,2.0
201811,강원,LPG,3899.0
201811,강원,기타,2658.0
201811,강원,디젤,148388.0
201811,강원,전기,1.0
201811,경기,LPG,35815.0
201811,경기,기타,18445.0
201811,경기,디젤,739643.0
201811,경기,전기,3.0
201811,경상,LPG,26828.0
201811,경상,기타,37730.0
201811,경상,디젤,966814.0
201811,경상,전기,6.0
201811,서울,LPG,28604.0
201811,서울,기타,6305.0
201811,서울,디젤,302618.0
201811,서울,전기,23.0
201811,인천,LPG,9681.0
201811,인천,기타,11081.0
201811,인천,디젤,170328.0
201811,인천,전기,0.0
201811,전라,LPG,10813.0
201811,전라,기타,14799.0
201811,전라,디젤,492451.0
201811,전라,전기,0.0
201811,제주,LPG,3505.0
201811,제주,기타,748.0
201811,제주,디젤,75865.0
201811,제주,전기,19.0
201811,충청,LPG,9934.0
201811,충청,기타,13669.0
201811,충청,디젤,456085.0
201811,충청,전기,2.0
201812,강원,LPG,3847.0
201812,강원,기타,2665.0
201812,강원,디젤,148392.0
201812,강원,전기,1.0
201812,경기,LPG,35414.0
201812,경기,기타,18509.0
201812,경기,디젤,741657.0
201812,경기,전기,3.0
201812,경상,LPG,26661.0
201812,경상,기타,37784.0
201812,경상,디젤,967448.0
201812,경상,전기,5.0
201812,서울,LPG,28357.0
201812,서울,기타,6304.0
201812,서울,디젤,302557.0
201812,서울,전기,23.0
201812,인천,LPG,9594.0
201812,인천,기타,11106.0
201812,인천,디젤,171126.0
201812,인천,전기,0.0
201812,전라,LPG,10764.0
201812,전라,기타,14834.0
201812,전라,디젤,493295.0
201812,전라,전기,0.0
201812,제주,LPG,3492.0
201812,제주,기타,748.0
201812,제주,디젤,75958.0
201812,제주,전기,19.0
201812,충청,LPG,9904.0
201812,충청,기타,13755.0
201812,충청,디젤,456715.0
201812,충청,전기,2.0
201901,강원,LPG,3833.0
201901,강원,기타,2692.0
201901,강원,디젤,149043.0
201901,강원,전기,2.0
201901,경기,LPG,35113.0
201901,경기,기타,18551.0
201901,경기,디젤,745833.0
201901,경기,전기,3.0
201901,경상,LPG,26589.0
201901,경상,기타,37814.0
201901,경상,디젤,970318.0
201901,경상,전기,5.0
201901,서울,LPG,28148.0
201901,서울,기타,6298.0
201901,서울,디젤,303107.0
201901,서울,전기,23.0
201901,인천,LPG,9509.0
201901,인천,기타,11117.0
201901,인천,디젤,171564.0
201901,인천,전기,0.0
201901,전라,LPG,10723.0
201901,전라,기타,14892.0
201901,전라,디젤,495578.0
201901,전라,전기,0.0
201901,제주,LPG,3461.0
201901,제주,기타,756.0
201901,제주,디젤,76297.0
201901,제주,전기,19.0
201901,충청,LPG,9881.0
201901,충청,기타,13830.0
201901,충청,디젤,458773.0
201901,충청,전기,2.0
201902,강원,LPG,3810.0
201902,강원,기타,2683.0
201902,강원,디젤,149193.0
201902,강원,전기,2.0
201902,경기,LPG,34913.0
201902,경기,기타,18640.0
201902,경기,디젤,745120.0
201902,경기,전기,3.0
201902,경상,LPG,26490.0
201902,경상,기타,37906.0
201902,경상,디젤,970874.0
201902,경상,전기,5.0
201902,서울,LPG,27968.0
201902,서울,기타,6303.0
201902,서울,디젤,303011.0
201902,서울,전기,24.0
201902,인천,LPG,9475.0
201902,인천,기타,11141.0
201902,인천,디젤,171794.0
201902,인천,전기,0.0
201902,전라,LPG,10683.0
201902,전라,기타,14890.0
201902,전라,디젤,496065.0
201902,전라,전기,0.0
201902,제주,LPG,3441.0
201902,제주,기타,763.0
201902,제주,디젤,76484.0
201902,제주,전기,19.0
201902,충청,LPG,9841.0
201902,충청,기타,13839.0
201902,충청,디젤,459690.0
201902,충청,전기,2.0
201903,강원,LPG,3796.0
201903,강원,기타,2710.0
201903,강원,디젤,148727.0
201903,강원,전기,2.0
201903,경기,LPG,34732.0
201903,경기,기타,18776.0
201903,경기,디젤,744701.0
201903,경기,전기,3.0
201903,경상,LPG,26456.0
201903,경상,기타,37985.0
201903,경상,디젤,969863.0
201903,경상,전기,6.0
201903,서울,LPG,27720.0
201903,서울,기타,6319.0
201903,서울,디젤,302593.0
201903,서울,전기,24.0
201903,인천,LPG,9390.0
201903,인천,기타,11179.0
201903,인천,디젤,172038.0
201903,인천,전기,0.0
201903,전라,LPG,10652.0
201903,전라,기타,14959.0
201903,전라,디젤,495404.0
201903,전라,전기,1.0
201903,제주,LPG,3425.0
201903,제주,기타,772.0
201903,제주,디젤,76696.0
201903,제주,전기,18.0
201903,충청,LPG,9822.0
201903,충청,기타,13921.0
201903,충청,디젤,459481.0
201903,충청,전기,2.0
201904,강원,LPG,3807.0
201904,강원,기타,2722.0
201904,강원,디젤,148675.0
201904,강원,전기,2.0
201904,경기,LPG,34568.0
201904,경기,기타,18954.0
201904,경기,디젤,744627.0
201904,경기,전기,3.0
201904,경상,LPG,26506.0
201904,경상,기타,38057.0
201904,경상,디젤,968343.0
201904,경상,전기,7.0
201904,서울,LPG,27509.0
201904,서울,기타,6359.0
201904,서울,디젤,301604.0
201904,서울,전기,28.0
201904,인천,LPG,9380.0
201904,인천,기타,11217.0
201904,인천,디젤,172095.0
201904,인천,전기,0.0
201904,전라,LPG,10720.0
201904,전라,기타,15043.0
201904,전라,디젤,495158.0
201904,전라,전기,0.0
201904,제주,LPG,3417.0
201904,제주,기타,777.0
201904,제주,디젤,76059.0
201904,제주,전기,18.0
201904,충청,LPG,9874.0
201904,충청,기타,14036.0
201904,충청,디젤,458987.0
201904,충청,전기,3.0
201905,강원,LPG,3806.0
201905,강원,기타,2746.0
201905,강원,디젤,148924.0
201905,강원,전기,2.0
201905,경기,LPG,34348.0
201905,경기,기타,19116.0
201905,경기,디젤,745886.0
201905,경기,전기,12.0
201905,경상,LPG,26455.0
201905,경상,기타,38232.0
201905,경상,디젤,967991.0
201905,경상,전기,7.0
201905,서울,LPG,27301.0
201905,서울,기타,6362.0
201905,서울,디젤,300755.0
201905,서울,전기,40.0
201905,인천,LPG,9318.0
201905,인천,기타,11223.0
201905,인천,디젤,172408.0
201905,인천,전기,1.0
201905,전라,LPG,10736.0
201905,전라,기타,15127.0
201905,전라,디젤,495684.0
201905,전라,전기,0.0
201905,제주,LPG,3441.0
201905,제주,기타,785.0
201905,제주,디젤,75977.0
201905,제주,전기,18.0
201905,충청,LPG,9864.0
201905,충청,기타,14137.0
201905,충청,디젤,459006.0
201905,충청,전기,12.0
201906,강원,LPG,3792.0
201906,강원,기타,2795.0
201906,강원,디젤,149396.0
201906,강원,전기,2.0
201906,경기,LPG,34116.0
201906,경기,기타,19289.0
201906,경기,디젤,747878.0
201906,경기,전기,12.0
201906,경상,LPG,26325.0
201906,경상,기타,38353.0
201906,경상,디젤,968871.0
201906,경상,전기,8.0
201906,서울,LPG,27080.0
201906,서울,기타,6372.0
201906,서울,디젤,300379.0
201906,서울,전기,41.0
201906,인천,LPG,9257.0
201906,인천,기타,11214.0
201906,인천,디젤,172630.0
201906,인천,전기,2.0
201906,전라,LPG,10719.0
201906,전라,기타,15167.0
201906,전라,디젤,496617.0
201906,전라,전기,0.0
201906,제주,LPG,3429.0
201906,제주,기타,786.0
201906,제주,디젤,76160.0
201906,제주,전기,17.0
201906,충청,LPG,9818.0
201906,충청,기타,14247.0
201906,충청,디젤,459585.0
201906,충청,전기,13.0
201907,강원,LPG,3779.0
201907,강원,기타,2845.0
201907,강원,디젤,149830.0
201907,강원,전기,2.0
201907,경기,LPG,33911.0
201907,경기,기타,19493.0
201907,경기,디젤,749722.0
201907,경기,전기,12.0
201907,경상,LPG,26142.0
201907,경상,기타,38449.0
201907,경상,디젤,970040.0
201907,경상,전기,7.0
201907,서울,LPG,26846.0
201907,서울,기타,6402.0
201907,서울,디젤,300266.0
201907,서울,전기,42.0
201907,인천,LPG,9396.0
201907,인천,기타,11249.0
201907,인천,디젤,172776.0
201907,인천,전기,2.0
201907,전라,LPG,10708.0
201907,전라,기타,15215.0
201907,전라,디젤,497633.0
201907,전라,전기,0.0
201907,제주,LPG,3411.0
201907,제주,기타,790.0
201907,제주,디젤,76293.0
201907,제주,전기,18.0
201907,충청,LPG,9749.0
201907,충청,기타,14354.0
201907,충청,디젤,460536.0
201907,충청,전기,12.0
201908,강원,LPG,3777.0
201908,강원,기타,2876.0
201908,강원,디젤,150168.0
201908,강원,전기,2.0
201908,경기,LPG,33641.0
201908,경기,기타,19613.0
201908,경기,디젤,750351.0
201908,경기,전기,12.0
201908,경상,LPG,26023.0
201908,경상,기타,38565.0
201908,경상,디젤,970682.0
201908,경상,전기,7.0
201908,서울,LPG,26648.0
201908,서울,기타,6424.0
201908,서울,디젤,299618.0
201908,서울,전기,43.0
201908,인천,LPG,9343.0
201908,인천,기타,11347.0
201908,인천,디젤,172628.0
201908,인천,전기,2.0
201908,전라,LPG,10648.0
201908,전라,기타,15268.0
201908,전라,디젤,498677.0
201908,전라,전기,0.0
201908,제주,LPG,3400.0
201908,제주,기타,790.0
201908,제주,디젤,76426.0
201908,제주,전기,17.0
201908,충청,LPG,9689.0
201908,충청,기타,14443.0
201908,충청,디젤,460955.0
201908,충청,전기,12.0
201909,강원,LPG,3772.0
201909,강원,기타,2911.0
201909,강원,디젤,150081.0
201909,강원,전기,2.0
201909,경기,LPG,33440.0
201909,경기,기타,19778.0
201909,경기,디젤,747821.0
201909,경기,전기,13.0
201909,경상,LPG,25970.0
201909,경상,기타,38638.0
201909,경상,디젤,970614.0
201909,경상,전기,17.0
201909,서울,LPG,26476.0
201909,서울,기타,6451.0
201909,서울,디젤,299099.0
201909,서울,전기,45.0
201909,인천,LPG,9254.0
201909,인천,기타,11403.0
201909,인천,디젤,172433.0
201909,인천,전기,2.0
201909,전라,LPG,10646.0
201909,전라,기타,15309.0
201909,전라,디젤,498441.0
201909,전라,전기,0.0
201909,제주,LPG,3419.0
201909,제주,기타,789.0
201909,제주,디젤,75977.0
201909,제주,전기,17.0
201909,충청,LPG,9643.0
201909,충청,기타,14527.0
201909,충청,디젤,461395.0
201909,충청,전기,13.0
201910,강원,LPG,3817.0
201910,강원,기타,2929.0
201910,강원,디젤,149397.0
201910,강원,전기,2.0
201910,경기,LPG,33191.0
201910,경기,기타,19955.0
201910,경기,디젤,746510.0
201910,경기,전기,14.0
201910,경상,LPG,26113.0
201910,경상,기타,38803.0
201910,경상,디젤,966872.0
201910,경상,전기,17.0
201910,서울,LPG,26284.0
201910,서울,기타,6460.0
201910,서울,디젤,298754.0
201910,서울,전기,50.0
201910,인천,LPG,9151.0
201910,인천,기타,11418.0
201910,인천,디젤,172293.0
201910,인천,전기,3.0
201910,전라,LPG,10778.0
201910,전라,기타,15334.0
201910,전라,디젤,496189.0
201910,전라,전기,0.0
201910,제주,LPG,3441.0
201910,제주,기타,791.0
201910,제주,디젤,75787.0
201910,제주,전기,17.0
201910,충청,LPG,9628.0
201910,충청,기타,14612.0
201910,충청,디젤,460645.0
201910,충청,전기,13.0
201911,강원,LPG,3831.0
201911,강원,기타,2977.0
201911,강원,디젤,149067.0
201911,강원,전기,2.0
201911,경기,LPG,32963.0
201911,경기,기타,20172.0
201911,경기,디젤,747018.0
201911,경기,전기,15.0
201911,경상,LPG,26126.0
201911,경상,기타,39022.0
201911,경상,디젤,964939.0
201911,경상,전기,413.0
201911,서울,LPG,26113.0
201911,서울,기타,6510.0
201911,서울,디젤,298352.0
201911,서울,전기,172.0
201911,인천,LPG,9039.0
201911,인천,기타,11485.0
201911,인천,디젤,172178.0
201911,인천,전기,2.0
201911,전라,LPG,10800.0
201911,전라,기타,15411.0
201911,전라,디젤,494916.0
201911,전라,전기,0.0
201911,제주,LPG,3416.0
201911,제주,기타,799.0
201911,제주,디젤,75826.0
201911,제주,전기,27.0
201911,충청,LPG,9697.0
201911,충청,기타,14797.0
201911,충청,디젤,459245.0
201911,충청,전기,13.0
201912,강원,LPG,3830.0
201912,강원,기타,3012.0
201912,강원,디젤,149018.0
201912,강원,전기,2.0
201912,경기,LPG,32732.0
201912,경기,기타,20362.0
201912,경기,디젤,746787.0
201912,경기,전기,19.0
201912,경상,LPG,26055.0
201912,경상,기타,39125.0
201912,경상,디젤,963750.0
201912,경상,전기,474.0
201912,서울,LPG,25942.0
201912,서울,기타,6597.0
201912,서울,디젤,297709.0
201912,서울,전기,592.0
201912,인천,LPG,8948.0
201912,인천,기타,11517.0
201912,인천,디젤,172155.0
201912,인천,전기,2.0
201912,전라,LPG,10879.0
201912,전라,기타,15540.0
201912,전라,디젤,494489.0
201912,전라,전기,1.0
201912,제주,LPG,3411.0
201912,제주,기타,803.0
201912,제주,디젤,75803.0
201912,제주,전기,35.0
201912,충청,LPG,9781.0
201912,충청,기타,14942.0
201912,충청,디젤,458259.0
201912,충청,전기,15.0
202001,강원,LPG,3867.0
202001,강원,기타,3089.0
202001,강원,디젤,149301.0
202001,강원,전기,2.0
202001,경기,LPG,32610.0
202001,경기,기타,20748.0
202001,경기,디젤,747888.0
202001,경기,전기,20.0
202001,경상,LPG,26071.0
202001,경상,기타,39385.0
202001,경상,디젤,965280.0
202001,경상,전기,475.0
202001,서울,LPG,25814.0
202001,서울,기타,6676.0
202001,서울,디젤,298071.0
202001,서울,전기,808.0
202001,인천,LPG,8857.0
202001,인천,기타,11616.0
202001,인천,디젤,172230.0
202001,인천,전기,43.0
202001,전라,LPG,10952.0
202001,전라,기타,15704.0
202001,전라,디젤,495726.0
202001,전라,전기,46.0
202001,제주,LPG,3415.0
202001,제주,기타,821.0
202001,제주,디젤,75610.0
202001,제주,전기,123.0
202001,충청,LPG,9947.0
202001,충청,기타,15179.0
202001,충청,디젤,458859.0
202001,충청,전기,44.0
202002,강원,LPG,3858.0
202002,강원,기타,3130.0
202002,강원,디젤,149482.0
202002,강원,전기,7.0
202002,경기,LPG,32506.0
202002,경기,기타,20951.0
202002,경기,디젤,746608.0
202002,경기,전기,216.0
202002,경상,LPG,25986.0
202002,경상,기타,39542.0
202002,경상,디젤,965988.0
202002,경상,전기,620.0
202002,서울,LPG,25644.0
202002,서울,기타,6732.0
202002,서울,디젤,297401.0
202002,서울,전기,975.0
202002,인천,LPG,8762.0
202002,인천,기타,11694.0
202002,인천,디젤,172004.0
202002,인천,전기,79.0
202002,전라,LPG,10922.0
202002,전라,기타,15832.0
202002,전라,디젤,496514.0
202002,전라,전기,86.0
202002,제주,LPG,3423.0
202002,제주,기타,848.0
202002,제주,디젤,75446.0
202002,제주,전기,432.0
202002,충청,LPG,9953.0
202002,충청,기타,15318.0
202002,충청,디젤,459640.0
202002,충청,전기,80.0
202003,강원,LPG,3948.0
202003,강원,기타,3185.0
202003,강원,디젤,149233.0
202003,강원,전기,30.0
202003,경기,LPG,32489.0
202003,경기,기타,21156.0
202003,경기,디젤,746881.0
202003,경기,전기,397.0
202003,경상,LPG,26246.0
202003,경상,기타,39716.0
202003,경상,디젤,963335.0
202003,경상,전기,1122.0
202003,서울,LPG,25485.0
202003,서울,기타,6805.0
202003,서울,디젤,297573.0
202003,서울,전기,1233.0
202003,인천,LPG,8673.0
202003,인천,기타,11793.0
202003,인천,디젤,171897.0
202003,인천,전기,187.0
202003,전라,LPG,11082.0
202003,전라,기타,15946.0
202003,전라,디젤,495672.0
202003,전라,전기,302.0
202003,제주,LPG,3410.0
202003,제주,기타,853.0
202003,제주,디젤,75573.0
202003,제주,전기,544.0
202003,충청,LPG,10037.0
202003,충청,기타,15455.0
202003,충청,디젤,459397.0
202003,충청,전기,214.0
202004,강원,LPG,3955.0
202004,강원,기타,3259.0
202004,강원,디젤,149429.0
202004,강원,전기,52.0
202004,경기,LPG,32406.0
202004,경기,기타,21405.0
202004,경기,디젤,747666.0
202004,경기,전기,445.0
202004,경상,LPG,26433.0
202004,경상,기타,40007.0
202004,경상,디젤,961907.0
202004,경상,전기,1520.0
202004,서울,LPG,25303.0
202004,서울,기타,6849.0
202004,서울,디젤,297235.0
202004,서울,전기,1469.0
202004,인천,LPG,8593.0
202004,인천,기타,11853.0
202004,인천,디젤,171942.0
202004,인천,전기,188.0
202004,전라,LPG,11213.0
202004,전라,기타,16072.0
202004,전라,디젤,494461.0
202004,전라,전기,355.0
202004,제주,LPG,3410.0
202004,제주,기타,869.0
202004,제주,디젤,75238.0
202004,제주,전기,714.0
202004,충청,LPG,10248.0
202004,충청,기타,15705.0
202004,충청,디젤,457864.0
202004,충청,전기,340.0
202005,강원,LPG,3975.0
202005,강원,기타,3324.0
202005,강원,디젤,149695.0
202005,강원,전기,72.0
202005,경기,LPG,32309.0
202005,경기,기타,21736.0
202005,경기,디젤,748334.0
202005,경기,전기,472.0
202005,경상,LPG,26503.0
202005,경상,기타,40329.0
202005,경상,디젤,960164.0
202005,경상,전기,1836.0
202005,서울,LPG,25139.0
202005,서울,기타,6921.0
202005,서울,디젤,296947.0
202005,서울,전기,1609.0
202005,인천,LPG,8521.0
202005,인천,기타,11922.0
202005,인천,디젤,172015.0
202005,인천,전기,188.0
202005,전라,LPG,11355.0
202005,전라,기타,16220.0
202005,전라,디젤,494213.0
202005,전라,전기,380.0
202005,제주,LPG,3398.0
202005,제주,기타,877.0
202005,제주,디젤,75134.0
202005,제주,전기,876.0
202005,충청,LPG,10382.0
202005,충청,기타,15896.0
202005,충청,디젤,457355.0
202005,충청,전기,416.0
202006,강원,LPG,4024.0
202006,강원,기타,3389.0
202006,강원,디젤,150098.0
202006,강원,전기,78.0
202006,경기,LPG,32263.0
202006,경기,기타,22146.0
202006,경기,디젤,750364.0
202006,경기,전기,540.0
202006,경상,LPG,26843.0
202006,경상,기타,40664.0
202006,경상,디젤,959746.0
202006,경상,전기,2066.0
202006,서울,LPG,25001.0
202006,서울,기타,6977.0
202006,서울,디젤,297004.0
202006,서울,전기,1636.0
202006,인천,LPG,8409.0
202006,인천,기타,12006.0
202006,인천,디젤,170924.0
202006,인천,전기,187.0
202006,전라,LPG,11580.0
202006,전라,기타,16363.0
202006,전라,디젤,494750.0
202006,전라,전기,411.0
202006,제주,LPG,3384.0
202006,제주,기타,892.0
202006,제주,디젤,75169.0
202006,제주,전기,931.0
202006,충청,LPG,10498.0
202006,충청,기타,16097.0
202006,충청,디젤,457617.0
202006,충청,전기,445.0
202007,강원,LPG,4061.0
202007,강원,기타,3463.0
202007,강원,디젤,150526.0
202007,강원,전기,83.0
202007,경기,LPG,32182.0
202007,경기,기타,22484.0
202007,경기,디젤,750636.0
202007,경기,전기,581.0
202007,경상,LPG,27080.0
202007,경상,기타,41001.0
202007,경상,디젤,959946.0
202007,경상,전기,2114.0
202007,서울,LPG,24839.0
202007,서울,기타,7040.0
202007,서울,디젤,296923.0
202007,서울,전기,1647.0
202007,인천,LPG,8336.0
202007,인천,기타,12212.0
202007,인천,디젤,172013.0
202007,인천,전기,187.0
202007,전라,LPG,11862.0
202007,전라,기타,16536.0
202007,전라,디젤,495579.0
202007,전라,전기,485.0
202007,제주,LPG,3412.0
202007,제주,기타,893.0
202007,제주,디젤,75147.0
202007,제주,전기,1230.0
202007,충청,LPG,10627.0
202007,충청,기타,16358.0
202007,충청,디젤,458042.0
202007,충청,전기,472.0
202008,강원,LPG,4088.0
202008,강원,기타,3528.0
202008,강원,디젤,150487.0
202008,강원,전기,84.0
202008,경기,LPG,32162.0
202008,경기,기타,22775.0
202008,경기,디젤,751096.0
202008,경기,전기,612.0
202008,경상,LPG,27120.0
202008,경상,기타,41182.0
202008,경상,디젤,958754.0
202008,경상,전기,2274.0
202008,서울,LPG,24724.0
202008,서울,기타,7105.0
202008,서울,디젤,297010.0
202008,서울,전기,1662.0
202008,인천,LPG,8244.0
202008,인천,기타,12244.0
202008,인천,디젤,171880.0
202008,인천,전기,188.0
202008,전라,LPG,11905.0
202008,전라,기타,16610.0
202008,전라,디젤,495221.0
202008,전라,전기,512.0
202008,제주,LPG,3403.0
202008,제주,기타,897.0
202008,제주,디젤,74992.0
202008,제주,전기,1737.0
202008,충청,LPG,10688.0
202008,충청,기타,16559.0
202008,충청,디젤,457979.0
202008,충청,전기,517.0
202009,강원,LPG,4105.0
202009,강원,기타,3553.0
202009,강원,디젤,150635.0
202009,강원,전기,236.0
202009,경기,LPG,32026.0
202009,경기,기타,23072.0
202009,경기,디젤,751741.0
202009,경기,전기,960.0
202009,경상,LPG,27077.0
202009,경상,기타,41362.0
202009,경상,디젤,958352.0
202009,경상,전기,2989.0
202009,서울,LPG,24585.0
202009,서울,기타,7132.0
202009,서울,디젤,298008.0
202009,서울,전기,1704.0
202009,인천,LPG,8180.0
202009,인천,기타,12313.0
202009,인천,디젤,171896.0
202009,인천,전기,403.0
202009,전라,LPG,11966.0
202009,전라,기타,16793.0
202009,전라,디젤,495463.0
202009,전라,전기,593.0
202009,제주,LPG,3390.0
202009,제주,기타,901.0
202009,제주,디젤,75013.0
202009,제주,전기,2027.0
202009,충청,LPG,10771.0
202009,충청,기타,16755.0
202009,충청,디젤,457701.0
202009,충청,전기,1168.0
202010,강원,LPG,4112.0
202010,강원,기타,3605.0
202010,강원,디젤,150754.0
202010,강원,전기,442.0
202010,경기,LPG,31946.0
202010,경기,기타,23443.0
202010,경기,디젤,752410.0
202010,경기,전기,1543.0
202010,경상,LPG,27168.0
202010,경상,기타,41606.0
202010,경상,디젤,956398.0
202010,경상,전기,3748.0
202010,서울,LPG,24448.0
202010,서울,기타,7201.0
202010,서울,디젤,297750.0
202010,서울,전기,1972.0
202010,인천,LPG,8110.0
202010,인천,기타,12486.0
202010,인천,디젤,171955.0
202010,인천,전기,416.0
202010,전라,LPG,12125.0
202010,전라,기타,16977.0
202010,전라,디젤,495268.0
202010,전라,전기,797.0
202010,제주,LPG,3380.0
202010,제주,기타,914.0
202010,제주,디젤,74971.0
202010,제주,전기,2114.0
202010,충청,LPG,10851.0
202010,충청,기타,16995.0
202010,충청,디젤,456843.0
202010,충청,전기,1578.0
202011,강원,LPG,4126.0
202011,강원,기타,3666.0
202011,강원,디젤,150747.0
202011,강원,전기,617.0
202011,경기,LPG,31987.0
202011,경기,기타,23877.0
202011,경기,디젤,753136.0
202011,경기,전기,1806.0
202011,경상,LPG,27240.0
202011,경상,기타,41942.0
202011,경상,디젤,955357.0
202011,경상,전기,4362.0
202011,서울,LPG,24355.0
202011,서울,기타,7279.0
202011,서울,디젤,297142.0
202011,서울,전기,2075.0
202011,인천,LPG,8147.0
202011,인천,기타,12665.0
202011,인천,디젤,172032.0
202011,인천,전기,414.0
202011,전라,LPG,12255.0
202011,전라,기타,17114.0
202011,전라,디젤,495162.0
202011,전라,전기,1011.0
202011,제주,LPG,3385.0
202011,제주,기타,920.0
202011,제주,디젤,75048.0
202011,제주,전기,2130.0
202011,충청,LPG,10919.0
202011,충청,기타,17266.0
202011,충청,디젤,455981.0
202011,충청,전기,1817.0
202012,강원,LPG,4135.0
202012,강원,기타,3748.0
202012,강원,디젤,150737.0
202012,강원,전기,727.0
202012,경기,LPG,31868.0
202012,경기,기타,24230.0
202012,경기,디젤,753286.0
202012,경기,전기,1968.0
202012,경상,LPG,27202.0
202012,경상,기타,42222.0
202012,경상,디젤,954466.0
202012,경상,전기,4726.0
202012,서울,LPG,24201.0
202012,서울,기타,7390.0
202012,서울,디젤,296124.0
202012,서울,전기,2228.0
202012,인천,LPG,8073.0
202012,인천,기타,12817.0
202012,인천,디젤,171909.0
202012,인천,전기,462.0
202012,전라,LPG,12260.0
202012,전라,기타,17200.0
202012,전라,디젤,494836.0
202012,전라,전기,1183.0
202012,제주,LPG,3378.0
202012,제주,기타,952.0
202012,제주,디젤,75113.0
202012,제주,전기,2145.0
202012,충청,LPG,10954.0
202012,충청,기타,17549.0
202012,충청,디젤,455159.0
202012,충청,전기,1997.0
202101,강원,LPG,4150.0
202101,강원,기타,3815.0
202101,강원,디젤,150996.0
202101,강원,전기,724.0
202101,경기,LPG,31824.0
202101,경기,기타,24625.0
202101,경기,디젤,755781.0
202101,경기,전기,2028.0
202101,경상,LPG,27165.0
202101,경상,기타,42584.0
202101,경상,디젤,955864.0
202101,경상,전기,4769.0
202101,서울,LPG,24163.0
202101,서울,기타,7436.0
202101,서울,디젤,296143.0
202101,서울,전기,2296.0
202101,인천,LPG,8063.0
202101,인천,기타,12906.0
202101,인천,디젤,172125.0
202101,인천,전기,477.0
202101,전라,LPG,12299.0
202101,전라,기타,17343.0
202101,전라,디젤,496258.0
202101,전라,전기,1229.0
202101,제주,LPG,3360.0
202101,제주,기타,969.0
202101,제주,디젤,75234.0
202101,제주,전기,2147.0
202101,충청,LPG,11000.0
202101,충청,기타,17724.0
202101,충청,디젤,455802.0
202101,충청,전기,2086.0
202102,강원,LPG,4169.0
202102,강원,기타,3862.0
202102,강원,디젤,151772.0
202102,강원,전기,730.0
202102,경기,LPG,31906.0
202102,경기,기타,24851.0
202102,경기,디젤,756251.0
202102,경기,전기,2233.0
202102,경상,LPG,27168.0
202102,경상,기타,42770.0
